Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,State,Postal Code,Region
US-2017-159562,15-09-17,Standard Class,JB-16000,Joy Bell-,Michigan,48066,Central
CA-2017-134635,17-04-17,Second Class,NS-18640,Noel Staavos,California,90049,West
CA-2017-167080,14-06-17,Standard Class,LC-16930,Linda Cazamias,New York,10011,East
CA-2017-145653,01-09-17,Same Day,CA-12775,Cynthia Arntzen,Michigan,48205,Central
CA-2017-117401,22-05-17,Second Class,PP-18955,Paul Prost,Missouri,65807,Central
CA-2017-117401,22-05-17,Second Class,PP-18955,Paul Prost,Missouri,65807,Central
CA-2017-117401,22-05-17,Second Class,PP-18955,Paul Prost,Missouri,65807,Central
US-2017-109582,17-09-17,Second Class,JM-15865,John Murray,California,90036,West
CA-2017-124436,22-03-17,Second Class,SA-20830,Sue Ann Reed,California,93727,West
CA-2017-124436,22-03-17,Second Class,SA-20830,Sue Ann Reed,California,93727,West
CA-2017-124436,22-03-17,Second Class,SA-20830,Sue Ann Reed,California,93727,West
CA-2017-124436,22-03-17,Second Class,SA-20830,Sue Ann Reed,California,93727,West
CA-2017-131037,23-08-17,First Class,TM-21490,Tony Molinari,California,94110,West
CA-2017-146367,08-08-17,Standard Class,HM-14860,Harry Marie,Texas,75007,Central
US-2017-110989,05-11-17,Second Class,EJ-14155,Eva Jacobs,Washington,98105,West
US-2017-114034,08-01-17,Standard Class,DL-13315,Delfina Latchford,California,91730,West
US-2017-115595,11-10-17,First Class,XP-21865,Xylona Preis,California,90032,West
CA-2017-158722,26-10-17,Standard Class,MA-17560,Matt Abelman,Pennsylvania,19120,East
CA-2017-147452,03-10-17,First Class,CS-11845,Cari Sayre,Washington,98103,West
CA-2017-147452,03-10-17,First Class,CS-11845,Cari Sayre,Washington,98103,West
CA-2017-147452,03-10-17,First Class,CS-11845,Cari Sayre,Washington,98103,West
US-2017-114657,21-11-17,Standard Class,MH-18115,Mick Hernandez,New York,10701,East
CA-2017-144484,11-09-17,Same Day,CB-12025,Cassandra Brandow,California,94110,West
CA-2017-144484,11-09-17,Same Day,CB-12025,Cassandra Brandow,California,94110,West
CA-2017-125913,16-01-17,Same Day,JO-15145,Jack O'Briant,California,90008,West
CA-2017-125913,16-01-17,Same Day,JO-15145,Jack O'Briant,California,90008,West
CA-2017-147333,20-12-17,Standard Class,KL-16555,Kelly Lampkin,Arkansas,72701,South
CA-2017-147333,20-12-17,Standard Class,KL-16555,Kelly Lampkin,Arkansas,72701,South
US-2017-104094,11-09-17,Standard Class,AG-10675,Anna Gayman,Wisconsin,53209,Central
CA-2017-152709,12-10-17,Standard Class,DB-13210,Dean Braden,Michigan,48234,Central
CA-2017-105991,06-05-17,First Class,LH-17020,Lisa Hazard,Colorado,80027,West
CA-2017-105991,06-05-17,First Class,LH-17020,Lisa Hazard,Colorado,80027,West
CA-2017-105991,06-05-17,First Class,LH-17020,Lisa Hazard,Colorado,80027,West
US-2017-136784,05-05-17,Standard Class,AD-10180,Alan Dominguez,California,94122,West
CA-2017-151218,23-06-17,First Class,PJ-19015,Pauline Johnson,Florida,33180,South
CA-2017-144883,19-08-17,Standard Class,BO-11350,Bill Overfelt,Minnesota,55113,Central
CA-2017-142174,09-03-17,Standard Class,DP-13000,Darren Powers,Texas,77041,Central
CA-2017-108791,31-07-17,Standard Class,TM-21490,Tony Molinari,New York,10701,East
CA-2017-108791,31-07-17,Standard Class,TM-21490,Tony Molinari,New York,10701,East
CA-2017-131254,21-11-17,First Class,NC-18415,Nathan Cano,Texas,77095,Central
CA-2017-131254,21-11-17,First Class,NC-18415,Nathan Cano,Texas,77095,Central
CA-2017-131254,21-11-17,First Class,NC-18415,Nathan Cano,Texas,77095,Central
CA-2017-137876,05-05-17,Standard Class,DJ-13510,Don Jones,California,94110,West
CA-2017-137876,05-05-17,Standard Class,DJ-13510,Don Jones,California,94110,West
US-2017-162558,05-10-17,First Class,Dp-13240,Dean percer,Tennessee,37918,South
US-2017-162558,05-10-17,First Class,Dp-13240,Dean percer,Tennessee,37918,South
US-2017-162558,05-10-17,First Class,Dp-13240,Dean percer,Tennessee,37918,South
US-2017-162558,05-10-17,First Class,Dp-13240,Dean percer,Tennessee,37918,South
US-2017-162558,05-10-17,First Class,Dp-13240,Dean percer,Tennessee,37918,South
US-2017-162558,05-10-17,First Class,Dp-13240,Dean percer,Tennessee,37918,South
US-2017-162558,05-10-17,First Class,Dp-13240,Dean percer,Tennessee,37918,South
CA-2017-134439,23-09-17,Second Class,TM-21010,Tamara Manning,Nebraska,68801,Central
CA-2017-111577,21-10-17,Standard Class,AJ-10780,Anthony Jacobs,Arizona,85254,West
CA-2017-108539,23-03-17,Second Class,SC-20725,Steven Cartwright,California,90045,West
CA-2017-108539,23-03-17,Second Class,SC-20725,Steven Cartwright,California,90045,West
CA-2017-108539,23-03-17,Second Class,SC-20725,Steven Cartwright,California,90045,West
US-2017-103814,16-12-17,Standard Class,LH-16900,Lena Hernandez,Illinois,60068,Central
US-2017-126060,18-04-17,Standard Class,DW-13585,Dorothy Wardle,North Carolina,28314,South
CA-2017-100951,10-06-17,First Class,NC-18625,Noah Childs,Texas,75217,Central
CA-2017-158071,15-06-17,Standard Class,BD-11320,Bill Donatelli,Washington,98103,West
CA-2017-158071,15-06-17,Standard Class,BD-11320,Bill Donatelli,Washington,98103,West
CA-2017-158071,15-06-17,Standard Class,BD-11320,Bill Donatelli,Washington,98103,West
CA-2017-147403,13-09-17,First Class,KH-16630,Ken Heidel,Ohio,44312,East
US-2017-136721,12-04-17,Standard Class,NH-18610,Nicole Hansen,Michigan,48237,Central
US-2017-136721,12-04-17,Standard Class,NH-18610,Nicole Hansen,Michigan,48237,Central
CA-2017-134152,31-05-17,Standard Class,RP-19855,Roy Phan,Washington,98103,West
CA-2017-134152,31-05-17,Standard Class,RP-19855,Roy Phan,Washington,98103,West
CA-2017-161410,03-07-17,Standard Class,CC-12220,Chris Cortes,Pennsylvania,19143,East
CA-2017-161410,03-07-17,Standard Class,CC-12220,Chris Cortes,Pennsylvania,19143,East
CA-2017-152786,17-03-17,Standard Class,GA-14725,Guy Armstrong,Arkansas,72756,South
CA-2017-164707,21-02-17,Second Class,CV-12805,Cynthia Voltz,California,90045,West
CA-2017-164707,21-02-17,Second Class,CV-12805,Cynthia Voltz,California,90045,West
CA-2017-164707,21-02-17,Second Class,CV-12805,Cynthia Voltz,California,90045,West
CA-2017-163874,12-11-17,Second Class,NC-18535,Nick Crebassa,Washington,98105,West
CA-2017-132262,23-09-17,First Class,ML-18265,Muhammed Lee,Washington,98103,West
CA-2017-132262,23-09-17,First Class,ML-18265,Muhammed Lee,Washington,98103,West
CA-2017-123043,29-08-17,Standard Class,AH-10195,Alan Haines,New York,10024,East
CA-2017-123043,29-08-17,Standard Class,AH-10195,Alan Haines,New York,10024,East
CA-2017-108854,14-12-17,Standard Class,DM-13345,Denise Monton,California,94109,West
CA-2017-108854,14-12-17,Standard Class,DM-13345,Denise Monton,California,94109,West
CA-2017-108854,14-12-17,Standard Class,DM-13345,Denise Monton,California,94109,West
CA-2017-108854,14-12-17,Standard Class,DM-13345,Denise Monton,California,94109,West
CA-2017-166856,22-09-17,Standard Class,TS-21505,Tony Sayre,New Mexico,88101,West
CA-2017-166856,22-09-17,Standard Class,TS-21505,Tony Sayre,New Mexico,88101,West
US-2017-125647,28-09-17,Standard Class,LC-16870,Lena Cacioppo,Illinois,60653,Central
US-2017-125647,28-09-17,Standard Class,LC-16870,Lena Cacioppo,Illinois,60653,Central
US-2017-125647,28-09-17,Standard Class,LC-16870,Lena Cacioppo,Illinois,60653,Central
CA-2017-103009,05-11-17,Second Class,PJ-18835,Patrick Jones,Kentucky,40475,South
US-2017-120649,26-01-17,Standard Class,JF-15490,Jeremy Farry,Connecticut,6708,East
CA-2017-117422,25-10-17,Standard Class,FC-14245,Frank Carlisle,Ohio,44107,East
CA-2017-117422,25-10-17,Standard Class,FC-14245,Frank Carlisle,Ohio,44107,East
CA-2017-117422,25-10-17,Standard Class,FC-14245,Frank Carlisle,Ohio,44107,East
CA-2017-129707,29-04-17,Standard Class,LH-16750,Larry Hughes,Arizona,85224,West
US-2017-153633,18-11-17,Second Class,TC-21295,Toby Carlisle,Florida,33458,South
CA-2017-155929,13-09-17,Standard Class,AI-10855,Arianne Irving,Arizona,85301,West
US-2017-108700,23-05-17,Standard Class,PJ-18835,Patrick Jones,Illinois,61107,Central
CA-2017-160962,02-05-17,Standard Class,MC-17605,Matt Connell,Pennsylvania,19143,East
CA-2017-160962,02-05-17,Standard Class,MC-17605,Matt Connell,Pennsylvania,19143,East
CA-2017-116680,06-09-17,Second Class,PK-19075,Pete Kriz,California,94122,West
CA-2017-116680,06-09-17,Second Class,PK-19075,Pete Kriz,California,94122,West
CA-2017-101574,04-10-17,Standard Class,BD-11725,Bruce Degenhardt,California,90032,West
CA-2017-116946,23-12-17,Standard Class,TS-21505,Tony Sayre,Colorado,80134,West
CA-2017-116946,23-12-17,Standard Class,TS-21505,Tony Sayre,Colorado,80134,West
CA-2017-116946,23-12-17,Standard Class,TS-21505,Tony Sayre,Colorado,80134,West
CA-2017-121741,26-12-17,Same Day,YC-21895,Yoseph Carroll,Nebraska,68025,Central
CA-2017-169691,18-06-17,First Class,Dp-13240,Dean percer,Minnesota,55369,Central
CA-2017-169691,18-06-17,First Class,Dp-13240,Dean percer,Minnesota,55369,Central
CA-2017-169691,18-06-17,First Class,Dp-13240,Dean percer,Minnesota,55369,Central
CA-2017-105487,14-10-17,Standard Class,CS-12250,Chris Selesnick,California,92105,West
CA-2017-105487,14-10-17,Standard Class,CS-12250,Chris Selesnick,California,92105,West
CA-2017-105487,14-10-17,Standard Class,CS-12250,Chris Selesnick,California,92105,West
CA-2017-105487,14-10-17,Standard Class,CS-12250,Chris Selesnick,California,92105,West
CA-2017-148999,04-02-17,Standard Class,EB-13870,Emily Burns,Florida,33142,South
CA-2017-134495,04-04-17,Second Class,BF-11020,Barry Französisch,Florida,32216,South
CA-2017-134495,04-04-17,Second Class,BF-11020,Barry Französisch,Florida,32216,South
CA-2017-134495,04-04-17,Second Class,BF-11020,Barry Französisch,Florida,32216,South
CA-2017-134495,04-04-17,Second Class,BF-11020,Barry Französisch,Florida,32216,South
CA-2017-164098,27-01-17,First Class,CG-12520,Claire Gute,Texas,77070,Central
CA-2017-117821,16-06-17,Standard Class,HG-15025,Hunter Glantz,Ohio,43302,East
CA-2017-164378,18-07-17,Second Class,MM-18055,Michelle Moray,New York,10024,East
CA-2017-164378,18-07-17,Second Class,MM-18055,Michelle Moray,New York,10024,East
CA-2017-164378,18-07-17,Second Class,MM-18055,Michelle Moray,New York,10024,East
CA-2017-164378,18-07-17,Second Class,MM-18055,Michelle Moray,New York,10024,East
CA-2017-164378,18-07-17,Second Class,MM-18055,Michelle Moray,New York,10024,East
CA-2017-127782,06-11-17,Standard Class,TH-21115,Thea Hudgings,Pennsylvania,19140,East
CA-2017-127782,06-11-17,Standard Class,TH-21115,Thea Hudgings,Pennsylvania,19140,East
CA-2017-127782,06-11-17,Standard Class,TH-21115,Thea Hudgings,Pennsylvania,19140,East
CA-2017-127782,06-11-17,Standard Class,TH-21115,Thea Hudgings,Pennsylvania,19140,East
US-2017-152569,20-05-17,Standard Class,JD-16015,Joy Daniels,Illinois,60653,Central
US-2017-152569,20-05-17,Standard Class,JD-16015,Joy Daniels,Illinois,60653,Central
CA-2017-117667,09-12-17,Standard Class,MS-17980,Michael Stewart,Pennsylvania,19134,East
CA-2017-117667,09-12-17,Standard Class,MS-17980,Michael Stewart,Pennsylvania,19134,East
CA-2017-117667,09-12-17,Standard Class,MS-17980,Michael Stewart,Pennsylvania,19134,East
CA-2017-117667,09-12-17,Standard Class,MS-17980,Michael Stewart,Pennsylvania,19134,East
CA-2017-117667,09-12-17,Standard Class,MS-17980,Michael Stewart,Pennsylvania,19134,East
CA-2017-154501,05-05-17,Standard Class,EA-14035,Erin Ashbrook,California,90008,West
CA-2017-166933,28-04-17,Standard Class,MG-17890,Michael Granlund,California,93101,West
CA-2017-136609,11-08-17,Standard Class,TB-21355,Todd Boyes,Texas,75104,Central
CA-2017-160885,06-12-17,Standard Class,JK-16090,Juliana Krohn,Nebraska,68104,Central
US-2017-150595,26-05-17,Standard Class,LE-16810,Laurel Elliston,Illinois,60653,Central
US-2017-150595,26-05-17,Standard Class,LE-16810,Laurel Elliston,Illinois,60653,Central
US-2017-150595,26-05-17,Standard Class,LE-16810,Laurel Elliston,Illinois,60653,Central
CA-2017-102967,26-09-17,Standard Class,MG-17890,Michael Granlund,New Hampshire,3301,East
CA-2017-151008,08-09-17,First Class,JM-16195,Justin MacKendrick,Utah,84020,West
CA-2017-151008,08-09-17,First Class,JM-16195,Justin MacKendrick,Utah,84020,West
CA-2017-116113,06-10-17,Second Class,JW-15220,Jane Waco,Alabama,36116,South
CA-2017-133263,02-04-17,Second Class,JE-15610,Jim Epp,Georgia,30318,South
CA-2017-133263,02-04-17,Second Class,JE-15610,Jim Epp,Georgia,30318,South
CA-2017-133263,02-04-17,Second Class,JE-15610,Jim Epp,Georgia,30318,South
CA-2017-157966,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central
CA-2017-157966,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central
CA-2017-157966,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central
CA-2017-157966,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central
CA-2017-157966,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central
CA-2017-157966,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central
CA-2017-157966,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central
CA-2017-137498,14-09-17,Second Class,LC-17050,Liz Carlisle,California,90004,West
CA-2017-137498,14-09-17,Second Class,LC-17050,Liz Carlisle,California,90004,West
CA-2017-137498,14-09-17,Second Class,LC-17050,Liz Carlisle,California,90004,West
CA-2017-163818,08-10-17,Standard Class,PS-18970,Paul Stevenson,Maryland,20735,East
CA-2017-105333,04-12-17,Standard Class,VP-21730,Victor Preis,New York,10011,East
CA-2017-105333,04-12-17,Standard Class,VP-21730,Victor Preis,New York,10011,East
CA-2017-105333,04-12-17,Standard Class,VP-21730,Victor Preis,New York,10011,East
US-2017-108014,25-11-17,Standard Class,JH-15430,Jennifer Halladay,Ohio,44105,East
CA-2017-160325,24-09-17,Same Day,BP-11095,Bart Pistole,Massachusetts,1841,East
CA-2017-160325,24-09-17,Same Day,BP-11095,Bart Pistole,Massachusetts,1841,East
CA-2017-151176,20-02-17,Standard Class,SV-20785,Stewart Visinsky,Maryland,21215,East
CA-2017-151176,20-02-17,Standard Class,SV-20785,Stewart Visinsky,Maryland,21215,East
CA-2017-105193,31-03-17,Standard Class,JL-15835,John Lee,New York,10024,East
CA-2017-117198,05-09-17,Standard Class,BG-11035,Barry Gonzalez,Louisiana,71203,South
CA-2017-121027,22-08-17,Standard Class,HW-14935,Helen Wasserman,Washington,98105,West
CA-2017-121027,22-08-17,Standard Class,HW-14935,Helen Wasserman,Washington,98105,West
CA-2017-125745,04-07-17,Standard Class,DV-13045,Darrin Van Huff,Tennessee,38109,South
CA-2017-148810,01-07-17,Standard Class,DR-12880,Dan Reichenbach,Florida,33180,South
CA-2017-148810,01-07-17,Standard Class,DR-12880,Dan Reichenbach,Florida,33180,South
CA-2017-123022,08-09-17,Standard Class,SC-20050,Sample Company A,California,91941,West
CA-2017-123022,08-09-17,Standard Class,SC-20050,Sample Company A,California,91941,West
CA-2017-113208,02-04-17,Standard Class,ML-18040,Michelle Lonsdale,Michigan,48126,Central
CA-2017-106355,05-04-17,First Class,AT-10435,Alyssa Tate,Connecticut,6450,East
CA-2017-120719,26-03-17,First Class,SJ-20125,Sanjit Jacobs,Washington,98105,West
CA-2017-127117,19-04-17,Standard Class,HM-14860,Harry Marie,New Jersey,7960,East
CA-2017-168179,07-11-17,Standard Class,JB-16000,Joy Bell-,Utah,84106,West
CA-2017-142342,19-07-17,Second Class,AJ-10795,Anthony Johnson,California,92307,West
CA-2017-142342,19-07-17,Second Class,AJ-10795,Anthony Johnson,California,92307,West
CA-2017-142342,19-07-17,Second Class,AJ-10795,Anthony Johnson,California,92307,West
CA-2017-142342,19-07-17,Second Class,AJ-10795,Anthony Johnson,California,92307,West
CA-2017-109099,11-10-17,Standard Class,MM-18280,Muhammed MacIntyre,New York,10009,East
CA-2017-127922,03-11-17,Standard Class,SH-19975,Sally Hughsby,Texas,75081,Central
CA-2017-127922,03-11-17,Standard Class,SH-19975,Sally Hughsby,Texas,75081,Central
CA-2017-126123,18-10-17,Standard Class,AG-10765,Anthony Garverick,Illinois,60623,Central
CA-2017-126123,18-10-17,Standard Class,AG-10765,Anthony Garverick,Illinois,60623,Central
CA-2017-148320,08-11-17,Standard Class,PG-18895,Paul Gonzalez,California,94109,West
CA-2017-136000,25-09-17,Second Class,SC-20440,Shaun Chance,New York,10009,East
CA-2017-115805,31-07-17,Same Day,KW-16435,Katrina Willman,Illinois,60653,Central
CA-2017-116939,29-09-17,Standard Class,AG-10900,Arthur Gainer,Virginia,23223,South
CA-2017-126550,02-04-17,Second Class,RD-19720,Roger Demir,Indiana,47905,Central
CA-2017-117324,13-12-17,Standard Class,JP-15520,Jeremy Pistek,Wisconsin,53711,Central
CA-2017-117324,13-12-17,Standard Class,JP-15520,Jeremy Pistek,Wisconsin,53711,Central
CA-2017-117324,13-12-17,Standard Class,JP-15520,Jeremy Pistek,Wisconsin,53711,Central
CA-2017-117324,13-12-17,Standard Class,JP-15520,Jeremy Pistek,Wisconsin,53711,Central
CA-2017-117324,13-12-17,Standard Class,JP-15520,Jeremy Pistek,Wisconsin,53711,Central
CA-2017-143574,02-07-17,First Class,DR-12880,Dan Reichenbach,Connecticut,6460,East
CA-2017-143574,02-07-17,First Class,DR-12880,Dan Reichenbach,Connecticut,6460,East
CA-2017-143574,02-07-17,First Class,DR-12880,Dan Reichenbach,Connecticut,6460,East
US-2017-147886,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West
US-2017-147886,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West
US-2017-147886,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West
US-2017-147886,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West
US-2017-147886,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West
US-2017-147886,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West
US-2017-147886,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West
CA-2017-104913,22-11-17,Standard Class,DK-13090,Dave Kipp,New York,11561,East
CA-2017-158169,15-08-17,First Class,JM-16195,Justin MacKendrick,California,92630,West
CA-2017-158169,15-08-17,First Class,JM-16195,Justin MacKendrick,California,92630,West
CA-2017-126396,12-09-17,Second Class,AR-10345,Alex Russell,Texas,77070,Central
CA-2017-141117,08-10-17,Standard Class,JK-16090,Juliana Krohn,Oregon,97477,West
CA-2017-141117,08-10-17,Standard Class,JK-16090,Juliana Krohn,Oregon,97477,West
CA-2017-141117,08-10-17,Standard Class,JK-16090,Juliana Krohn,Oregon,97477,West
CA-2017-141117,08-10-17,Standard Class,JK-16090,Juliana Krohn,Oregon,97477,West
CA-2017-115070,14-04-17,Second Class,MG-18205,Mitch Gastineau,Florida,32216,South
CA-2017-115070,14-04-17,Second Class,MG-18205,Mitch Gastineau,Florida,32216,South
CA-2017-140186,02-10-17,First Class,PG-18820,Patrick Gardner,California,93309,West
CA-2017-140186,02-10-17,First Class,PG-18820,Patrick Gardner,California,93309,West
CA-2017-140186,02-10-17,First Class,PG-18820,Patrick Gardner,California,93309,West
CA-2017-140186,02-10-17,First Class,PG-18820,Patrick Gardner,California,93309,West
CA-2017-140186,02-10-17,First Class,PG-18820,Patrick Gardner,California,93309,West
US-2017-106796,19-05-17,Standard Class,JP-16135,Julie Prescott,Ohio,45503,East
CA-2017-113873,19-11-17,Standard Class,KE-16420,Katrina Edelman,Texas,75220,Central
CA-2017-113873,19-11-17,Standard Class,KE-16420,Katrina Edelman,Texas,75220,Central
CA-2017-117632,18-05-17,Standard Class,CS-12175,Charles Sheldon,California,94122,West
CA-2017-117632,18-05-17,Standard Class,CS-12175,Charles Sheldon,California,94122,West
CA-2017-117632,18-05-17,Standard Class,CS-12175,Charles Sheldon,California,94122,West
CA-2017-117632,18-05-17,Standard Class,CS-12175,Charles Sheldon,California,94122,West
CA-2017-161067,06-09-17,Second Class,KB-16405,Katrina Bavinger,New York,10035,East
CA-2017-161067,06-09-17,Second Class,KB-16405,Katrina Bavinger,New York,10035,East
CA-2017-161067,06-09-17,Second Class,KB-16405,Katrina Bavinger,New York,10035,East
CA-2017-161067,06-09-17,Second Class,KB-16405,Katrina Bavinger,New York,10035,East
CA-2017-133207,03-12-17,Standard Class,DO-13645,Doug O'Connell,California,90036,West
US-2017-153255,07-09-17,Second Class,JK-15730,Joe Kamberova,California,94521,West
CA-2017-129910,03-04-17,Standard Class,ME-17320,Maria Etezadi,Georgia,31907,South
CA-2017-133095,04-06-17,Same Day,EH-14005,Erica Hernandez,Arkansas,72401,South
CA-2017-133095,04-06-17,Same Day,EH-14005,Erica Hernandez,Arkansas,72401,South
CA-2017-151596,11-10-17,First Class,BP-11050,Barry Pond,Rhode Island,2920,East
CA-2017-159954,14-09-17,Standard Class,SS-20410,Shahid Shariari,Georgia,30318,South
CA-2017-100825,14-09-17,Standard Class,KD-16495,Keith Dawkins,California,90036,West
CA-2017-108000,16-01-17,Standard Class,LS-16945,Linda Southworth,California,94110,West
US-2017-153948,06-11-17,Same Day,FM-14290,Frank Merwin,California,94122,West
US-2017-153948,06-11-17,Same Day,FM-14290,Frank Merwin,California,94122,West
US-2017-153948,06-11-17,Same Day,FM-14290,Frank Merwin,California,94122,West
US-2017-153948,06-11-17,Same Day,FM-14290,Frank Merwin,California,94122,West
US-2017-153948,06-11-17,Same Day,FM-14290,Frank Merwin,California,94122,West
CA-2017-146458,22-11-17,Second Class,RB-19435,Richard Bierner,Virginia,22153,South
CA-2017-150420,08-06-17,Standard Class,GD-14590,Giulietta Dortch,Washington,98226,West
US-2017-169551,09-07-17,First Class,RL-19615,Rob Lucas,Pennsylvania,19120,East
US-2017-169551,09-07-17,First Class,RL-19615,Rob Lucas,Pennsylvania,19120,East
US-2017-169551,09-07-17,First Class,RL-19615,Rob Lucas,Pennsylvania,19120,East
US-2017-169551,09-07-17,First Class,RL-19615,Rob Lucas,Pennsylvania,19120,East
US-2017-169551,09-07-17,First Class,RL-19615,Rob Lucas,Pennsylvania,19120,East
US-2017-169551,09-07-17,First Class,RL-19615,Rob Lucas,Pennsylvania,19120,East
CA-2017-122077,25-05-17,Standard Class,JF-15295,Jason Fortune-,Texas,75023,Central
CA-2017-122077,25-05-17,Standard Class,JF-15295,Jason Fortune-,Texas,75023,Central
CA-2017-112431,14-10-17,Second Class,RW-19690,Robert Waldorf,California,90049,West
CA-2017-112431,14-10-17,Second Class,RW-19690,Robert Waldorf,California,90049,West
CA-2017-161046,05-03-17,Same Day,CB-12535,Claudia Bergmann,Mississippi,38671,South
CA-2017-161046,05-03-17,Same Day,CB-12535,Claudia Bergmann,Mississippi,38671,South
CA-2017-161046,05-03-17,Same Day,CB-12535,Claudia Bergmann,Mississippi,38671,South
CA-2017-161046,05-03-17,Same Day,CB-12535,Claudia Bergmann,Mississippi,38671,South
US-2017-141698,21-04-17,Standard Class,SD-20485,Shirley Daniels,Texas,77041,Central
CA-2017-150602,14-02-17,Second Class,ML-17395,Marina Lichtenstein,California,90045,West
CA-2017-119011,25-08-17,Standard Class,LR-17035,Lisa Ryan,California,94109,West
CA-2017-119011,25-08-17,Standard Class,LR-17035,Lisa Ryan,California,94109,West
CA-2017-119011,25-08-17,Standard Class,LR-17035,Lisa Ryan,California,94109,West
CA-2017-115105,11-02-17,Standard Class,BD-11770,Bryan Davis,New York,10024,East
CA-2017-102155,17-07-17,Standard Class,RR-19525,Rick Reed,Kansas,66212,Central
CA-2017-102155,17-07-17,Standard Class,RR-19525,Rick Reed,Kansas,66212,Central
CA-2017-116953,25-04-17,First Class,SV-20935,Susan Vittorini,Arizona,85204,West
CA-2017-112984,18-09-17,Second Class,EH-14185,Evan Henry,Pennsylvania,19143,East
US-2017-163300,21-09-17,Standard Class,ES-14020,Erica Smith,California,90049,West
US-2017-163300,21-09-17,Standard Class,ES-14020,Erica Smith,California,90049,West
US-2017-163300,21-09-17,Standard Class,ES-14020,Erica Smith,California,90049,West
US-2017-146878,27-09-17,Standard Class,DL-12865,Dan Lawera,Florida,33142,South
CA-2017-107244,11-09-17,Standard Class,AG-10390,Allen Goldenen,California,90004,West
CA-2017-129581,18-12-17,Standard Class,KN-16390,Katherine Nockton,Massachusetts,2740,East
CA-2017-129028,03-04-17,First Class,GB-14530,George Bell,South Carolina,29501,South
US-2017-128832,27-04-17,First Class,LS-16945,Linda Southworth,Rhode Island,2908,East
CA-2017-139717,26-08-17,Second Class,DM-13015,Darrin Martin,Ohio,43130,East
CA-2017-139717,26-08-17,Second Class,DM-13015,Darrin Martin,Ohio,43130,East
CA-2017-136007,02-03-17,Standard Class,AC-10615,Ann Chong,Washington,98115,West
CA-2017-136007,02-03-17,Standard Class,AC-10615,Ann Chong,Washington,98115,West
US-2017-152492,06-07-17,Same Day,AH-10585,Angele Hood,Florida,33142,South
CA-2017-104010,25-04-17,First Class,TD-20995,Tamara Dahlen,New York,10011,East
CA-2017-122364,29-09-17,Standard Class,FA-14230,Frank Atkinson,California,90008,West
CA-2017-122364,29-09-17,Standard Class,FA-14230,Frank Atkinson,California,90008,West
CA-2017-145702,24-05-17,Second Class,AH-10075,Adam Hart,Tennessee,37918,South
CA-2017-145702,24-05-17,Second Class,AH-10075,Adam Hart,Tennessee,37918,South
CA-2017-166695,24-05-17,Standard Class,CC-12430,Chuck Clark,California,90712,West
CA-2017-166695,24-05-17,Standard Class,CC-12430,Chuck Clark,California,90712,West
CA-2017-166695,24-05-17,Standard Class,CC-12430,Chuck Clark,California,90712,West
CA-2017-167542,20-08-17,Standard Class,KD-16495,Keith Dawkins,Pennsylvania,19120,East
CA-2017-121398,29-12-17,Standard Class,FH-14365,Fred Hopkins,California,90008,West
CA-2017-121398,29-12-17,Standard Class,FH-14365,Fred Hopkins,California,90008,West
CA-2017-154676,08-08-17,First Class,NZ-18565,Nick Zandusky,Texas,77070,Central
US-2017-162068,31-12-17,Second Class,PC-18745,Pamela Coakley,Colorado,80538,West
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
CA-2017-100111,26-09-17,Standard Class,SV-20365,Seth Vernon,New York,10035,East
